0,0,0,0,0,0
0.89583,0.89583,0.89583,0.89583,0.89583,0.89583
0.9,0.9,0.9,0.9,0.9,0.9
0.91667,0.91667,0.9125,0.91667,0.91667,0.91667
0.91667,0.9125,0.9125,0.9125,0.91667,0.91667
0.92917,0.92917,0.93333,0.925,0.92917,0.92917
0.91667,0.91667,0.9125,0.91667,0.91667,0.91667
0.91667,0.92083,0.91667,0.92083,0.91667,0.91667
0.9125,0.91667,0.91667,0.91667,0.9125,0.9125
0.91667,0.91667,0.9125,0.9125,0.91667,0.91667
0.9125,0.9125,0.9125,0.90833,0.9125,0.9125
